ASV	Chrom	Pos	WaldPValue	GeneIDs	GeneIDs
OTU_702_16S	Ha412HOChr17	139046320	5.021164e-09	Concanavalin_A-like_lectin_protein_kinase_family_protein,Protein_kinase_superfamily_protein	Ha412HOChr17g0842631,Ha412HOChr17g0842681
OTU_706_16S	Ha412HOChr08	81929341	3.927610e-08	NoGenes	NoGenes
OTU_706_16S	Ha412HOChr12	22996202	5.741852e-08	myb_domain_protein_106	Ha412HOChr12g0545201
OTU_709_16S	Ha412HOChr02	11222734	1.103658e-08	fatty_acid_desaturase_5,fatty_acid_desaturase_5,fatty_acid_desaturase_5,[LOW_BITSCORE]_lectin_protein_kinase_family_protein	Ha412HOChr02g0050281,Ha412HOChr02g0050291,Ha412HOChr02g0050301,Ha412HOChr02g0050321
OTU_709_16S	Ha412HOChr02	43918803	4.302025e-08	ABI-1-like_1,Homeodomain-like_superfamily_protein,Subtilisin-like_serine_endopeptidase_family_protein	Ha412HOChr02g0058511,Ha412HOChr02g0058531,Ha412HOChr02g0058561
OTU_709_16S	Ha412HOChr13	75770863	6.365611e-08	AP2/B3-like_transcriptional_factor_family_protein	Ha412HOChr13g0598491
OTU_709_16S	Ha412HOChr17	142699514	4.015202e-08	NoGenes	NoGenes
OTU_734_16S	Ha412HOChr08	146967740	7.176714e-08	Cytochrome_P450_superfamily_protein	Ha412HOChr08g0367771
OTU_734_16S	Ha412HOChr08	151128772	6.702333e-08	NoGenes	NoGenes
OTU_734_16S	Ha412HOChr08	152818602	1.754924e-09	[LOW_BITSCORE]_SC35-like_splicing_factor_30,[LOW_BITSCORE]_DNA-binding_HORMA_family_protein,salt_tolerance_homolog2	Ha412HOChr08g0368341,Ha412HOChr08g0368361,Ha412HOChr08g0368371
OTU_734_16S	Ha412HOChr08	153235867	9.428356e-08	NoGenes	NoGenes
OTU_734_16S	Ha412HOChr08	153607827	6.908726e-08	beta-ureidopropionase,H[+]-ATPase_9	Ha412HOChr08g0368411,Ha412HOChr08g0368421
OTU_734_16S	Ha412HOChr08	153608713	4.641698e-08	beta-ureidopropionase,H[+]-ATPase_9	Ha412HOChr08g0368411,Ha412HOChr08g0368421
OTU_734_16S	Ha412HOChr08	153608727	2.564979e-08	beta-ureidopropionase,H[+]-ATPase_9	Ha412HOChr08g0368411,Ha412HOChr08g0368421
OTU_734_16S	Ha412HOChr08	154378405	9.611858e-08	NoGenes	NoGenes
OTU_734_16S	Ha412HOChr08	155738078	3.265817e-09	DA1,Methyltransferase_MT-A70_family_protein,geranylgeranyl_pyrophosphate_synthase_1,Ha412HOChr08g0368651	Ha412HOChr08g0368621,Ha412HOChr08g0368631,Ha412HOChr08g0368641,Ha412HOChr08g0368651
OTU_734_16S	Ha412HOChr10	129223456	5.195480e-08	Cox19-like_CHCH_family_protein,ribosomal_protein_S11-beta,aldehyde_dehydrogenase_6B2,FAD/NAD(P)-binding_oxidoreductase_family_protein,translocase_of_outer_membrane_20_kDa_subunit_3	Ha412HOChr10g0457291,Ha412HOChr10g0457301,Ha412HOChr10g0457311,Ha412HOChr10g0457341,Ha412HOChr10g0457361
OTU_735_16S	Ha412HOChr11	19137619	5.920548e-10	[LOW_BITSCORE]_uncharacterized_protein_AT3G14560,Ribosomal_protein_L18ae_family,Protein_kinase_superfamily_protein,MAP_kinase_20,[LOW_BITSCORE]_Subtilase_family_protein	Ha412HOChr11g0487561,Ha412HOChr11g0487571,Ha412HOChr11g0487591,Ha412HOChr11g0487601,Ha412HOChr11g0487621
OTU_739_16S	Ha412HOChr04	60770716	4.145376e-08	DNA_ligase	Ha412HOChr04g0162891
OTU_739_16S	Ha412HOChr15	137987989	9.625523e-10	[LOW_BITSCORE]_Transcriptional_factor_B3_family_protein	Ha412HOChr15g0736311
OTU_739_16S	Ha412HOChr17	118910197	6.607348e-08	Inorganic_H_pyrophosphatase_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G34440,DUF1685_family_protein	Ha412HOChr17g0839091,Ha412HOChr17g0839101,Ha412HOChr17g0839111
OTU_745_16S	Ha412HOChr01	61267190	9.261137e-08	NoGenes	NoGenes
OTU_745_16S	Ha412HOChr02	166097489	7.430605e-09	BTB/POZ_domain-containing_protein,BEL1-like_homeodomain_1,[LOW_BITSCORE]_E2F_transcription_factor_3	Ha412HOChr02g0083681,Ha412HOChr02g0083691,Ha412HOChr02g0083711
OTU_745_16S	Ha412HOChr09	128054685	3.745838e-08	[LOW_BITSCORE]_SAC3/GANP/Nin1/mts3/eIF-3_p25_family,[LOW_BITSCORE]_cysteine-rich/transmembrane_domain_A-like_protein,Glycosyl_hydrolase_family_38_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,DNA-directed_RNA_polymerase_II,Ha412HOChr09g0399521,Protein_kinase_superfamily_protein	Ha412HOChr09g0399421,Ha412HOChr09g0399461,Ha412HOChr09g0399471,Ha412HOChr09g0399491,Ha412HOChr09g0399501,Ha412HOChr09g0399521,Ha412HOChr09g0399531
OTU_745_16S	Ha412HOChr12	22902067	2.848326e-09	anaphase-promoting_complex/cyclosome_2,Mitochondrial_substrate_carrier_family_protein,myb_domain_protein_106	Ha412HOChr12g0545171,Ha412HOChr12g0545181,Ha412HOChr12g0545201
OTU_745_16S	Ha412HOChr12	164747356	6.111341e-08	SEC6	Ha412HOChr12g0575441
OTU_745_16S	Ha412HOChr13	30487679	8.217573e-09	Ribosomal_protein_S10p/S20e_family_protein,[LOW_BITSCORE]_C2_calcium/lipid-binding_plant_phosphoribosyltransferase_family_protein	Ha412HOChr13g0588141,Ha412HOChr13g0588161
OTU_745_16S	Ha412HOChr13	30487682	8.217573e-09	Ribosomal_protein_S10p/S20e_family_protein,[LOW_BITSCORE]_C2_calcium/lipid-binding_plant_phosphoribosyltransferase_family_protein	Ha412HOChr13g0588141,Ha412HOChr13g0588161
OTU_745_16S	Ha412HOChr13	30487684	8.217573e-09	Ribosomal_protein_S10p/S20e_family_protein,[LOW_BITSCORE]_C2_calcium/lipid-binding_plant_phosphoribosyltransferase_family_protein	Ha412HOChr13g0588141,Ha412HOChr13g0588161
OTU_745_16S	Ha412HOChr13	30487698	2.839536e-09	Ribosomal_protein_S10p/S20e_family_protein,[LOW_BITSCORE]_C2_calcium/lipid-binding_plant_phosphoribosyltransferase_family_protein	Ha412HOChr13g0588141,Ha412HOChr13g0588161
OTU_745_16S	Ha412HOChr16	119083425	5.209063e-08	[LOW_BITSCORE]_proteasome_family_protein,DUF1442_family_protein_(DUF1442)	Ha412HOChr16g0773681,Ha412HOChr16g0773691
OTU_754_16S	Ha412HOChr08	64710414	1.517336e-09	HSP20-like_chaperones_superfamily_protein,replicase_polyprotein_1ab_protein,scramblase-like_protein	Ha412HOChr08g0350531,Ha412HOChr08g0350561,Ha412HOChr08g0350591
OTU_754_16S	Ha412HOChr08	64710432	1.517336e-09	HSP20-like_chaperones_superfamily_protein,replicase_polyprotein_1ab_protein,scramblase-like_protein	Ha412HOChr08g0350531,Ha412HOChr08g0350561,Ha412HOChr08g0350591
OTU_757_16S	Ha412HOChr02	135152960	3.793863e-08	[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein,RING/U-box_superfamily_protein	Ha412HOChr02g0075661,Ha412HOChr02g0075671
OTU_757_16S	Ha412HOChr09	23082238	7.589056e-08	Ha412HOChr09g0378221	Ha412HOChr09g0378221
OTU_762_16S	Ha412HOChr01	84930277	9.976832e-08	Ha412HOChr01g0021741,[LOW_BITSCORE]_HSI2-like_1	Ha412HOChr01g0021741,Ha412HOChr01g0021761
OTU_762_16S	Ha412HOChr01	84930285	4.446742e-08	Ha412HOChr01g0021741,[LOW_BITSCORE]_HSI2-like_1	Ha412HOChr01g0021741,Ha412HOChr01g0021761
OTU_765_16S	Ha412HOChr04	205976438	1.538134e-08	cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4	Ha412HOChr04g0191651
OTU_765_16S	Ha412HOChr04	205976453	1.441393e-09	cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4	Ha412HOChr04g0191651
OTU_765_16S	Ha412HOChr04	205976458	1.441393e-09	cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4	Ha412HOChr04g0191651
OTU_765_16S	Ha412HOChr04	205976537	7.745547e-09	cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4	Ha412HOChr04g0191651
OTU_765_16S	Ha412HOChr04	206376905	2.344736e-08	WD-40_repeat_family_protein_/_beige-like_protein,Membrane_trafficking_VPS53_family_protein,zinc_finger_protein-like_protein,Ha412HOChr04g0191801,SEC7-like_guanine_nucleotide_exchange_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,[LOW_BITSCORE]_CCAAT-binding_factor,ARM_repeat_superfamily_protein	Ha412HOChr04g0191771,Ha412HOChr04g0191781,Ha412HOChr04g0191791,Ha412HOChr04g0191801,Ha412HOChr04g0191851,Ha412HOChr04g0191861,Ha412HOChr04g0191871,Ha412HOChr04g0191881
OTU_765_16S	Ha412HOChr10	120396389	8.887385e-08	MAPK/ERK_kinase_kinase_1,C-jun-amino-terminal_kinase-interacting_protein	Ha412HOChr10g0455731,Ha412HOChr10g0455741
OTU_765_16S	Ha412HOChr12	166810807	9.694573e-08	Purple_acid_phosphatases_superfamily_protein	Ha412HOChr12g0576291
OTU_775_16S	Ha412HOChr02	176851742	6.180080e-08	auxin_response_factor_10,SIT4_phosphatase-associated_family_protein,Homeobox-leucine_zipper_family_protein_/_lipid-binding_START_domain-containing_protein,global_transcription_factor_group_E4	Ha412HOChr02g0087291,Ha412HOChr02g0087301,Ha412HOChr02g0087321,Ha412HOChr02g0087331
OTU_775_16S	Ha412HOChr04	43037985	2.234282e-08	NAD(P)-linked_oxidoreductase_superfamily_protein,NAD(P)-linked_oxidoreductase_superfamily_protein,Ha412HOChr04g0158691	Ha412HOChr04g0158651,Ha412HOChr04g0158661,Ha412HOChr04g0158691
OTU_775_16S	Ha412HOChr04	43562570	6.984334e-08	12-oxophytodienoate_reductase_2,12-oxophytodienoate_reductase_2	Ha412HOChr04g0158761,Ha412HOChr04g0158771
OTU_775_16S	Ha412HOChr04	47864107	9.589800e-08	NoGenes	NoGenes
OTU_775_16S	Ha412HOChr04	47864148	8.331668e-08	NoGenes	NoGenes
OTU_775_16S	Ha412HOChr04	48164941	1.757812e-08	DA1,galacturonosyltransferase-like_2	Ha412HOChr04g0159621,Ha412HOChr04g0159631
OTU_775_16S	Ha412HOChr04	48165600	2.471604e-08	DA1,galacturonosyltransferase-like_2	Ha412HOChr04g0159621,Ha412HOChr04g0159631
OTU_775_16S	Ha412HOChr04	48165684	4.174707e-08	DA1,galacturonosyltransferase-like_2	Ha412HOChr04g0159621,Ha412HOChr04g0159631
OTU_775_16S	Ha412HOChr05	38635099	4.444245e-08	[LOW_BITSCORE]_glycine-rich_protein	Ha412HOChr05g0210211
OTU_775_16S	Ha412HOChr11	65389093	1.364698e-08	tonoplast_monosaccharide_transporter2,Beta-glucosidase,_GBA2_type_family_protein	Ha412HOChr11g0501101,Ha412HOChr11g0501111
OTU_775_16S	Ha412HOChr12	175138784	7.953824e-08	armadillo_repeat_only_4,TMPIT-like_protein,Class_II_aaRS_and_biotin_synthetases_superfamily_protein,[LOW_BITSCORE]_acyl-CoA_oxidase_6,Octicosapeptide/Phox/Bem1p_family_protein,[LOW_BITSCORE]_sulfate_transmembrane_transporter,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,uncharacterized_protein_AT1G67910,Phototropic-responsive_NPH3_family_protein	Ha412HOChr12g0580131,Ha412HOChr12g0580151,Ha412HOChr12g0580161,Ha412HOChr12g0580171,Ha412HOChr12g0580181,Ha412HOChr12g0580191,Ha412HOChr12g0580201,Ha412HOChr12g0580231,Ha412HOChr12g0580251
OTU_78_16S	Ha412HOChr08	152818602	9.516916e-08	[LOW_BITSCORE]_SC35-like_splicing_factor_30,[LOW_BITSCORE]_DNA-binding_HORMA_family_protein,salt_tolerance_homolog2	Ha412HOChr08g0368341,Ha412HOChr08g0368361,Ha412HOChr08g0368371
OTU_786_16S	Ha412HOChr12	137850852	5.268257e-08	NoGenes	NoGenes
OTU_786_16S	Ha412HOChr12	137850854	5.268257e-08	NoGenes	NoGenes
OTU_794_16S	Ha412HOChr02	20674624	2.126228e-08	NoGenes	NoGenes
OTU_794_16S	Ha412HOChr02	20678344	2.517770e-08	NoGenes	NoGenes
OTU_794_16S	Ha412HOChr03	88431994	1.853662e-08	NoGenes	NoGenes
OTU_794_16S	Ha412HOChr08	163706836	9.835856e-08	NoGenes	NoGenes
OTU_794_16S	Ha412HOChr09	195502668	9.036488e-08	Alcohol_dehydrogenase_transcription_factor_Myb/SANT-like_family_protein,vacuolar_protein_sorting_45,Pentatricopeptide_repeat_(PPR-like)_superfamily_protein,RAD3-like_DNA-binding_helicase_protein,[LOW_BITSCORE]_uncharacterized_protein_AT1G67910,Regulator_of_Vps4_activity_in_the_MVB_pathway_protein,tRNA_(guanine-N-7)_methyltransferase,Mitochondrial_substrate_carrier_family_protein,pyridoxine_biosynthesis_1.2,RAD3-like_DNA-binding_helicase_protein,late_embryogenesis_abundant_protein,_group_2,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein	Ha412HOChr09g0427491,Ha412HOChr09g0427501,Ha412HOChr09g0427521,Ha412HOChr09g0427531,Ha412HOChr09g0427541,Ha412HOChr09g0427551,Ha412HOChr09g0427561,Ha412HOChr09g0427581,Ha412HOChr09g0427601,Ha412HOChr09g0427621,Ha412HOChr09g0427631,Ha412HOChr09g0427641,Ha412HOChr09g0427651
OTU_794_16S	Ha412HOChr16	215355045	2.790044e-08	Concanavalin_A-like_lectin_protein_kinase_family_protein,auxin_response_factor_8	Ha412HOChr16g0803281,Ha412HOChr16g0803301
OTU_796_16S	Ha412HOChr10	87418563	5.306028e-08	NoGenes	NoGenes
OTU_812_16S	Ha412HOChr04	121058356	3.407827e-08	NoGenes	NoGenes
OTU_812_16S	Ha412HOChr13	130978316	9.533248e-08	putrescine-binding_periplasmic_protein-like_protein,Nucleotide-diphospho-sugar_transferase_family_protein,Nucleotide-diphospho-sugar_transferase_family_protein	Ha412HOChr13g0614851,Ha412HOChr13g0614861,Ha412HOChr13g0614881
OTU_82_16S	Ha412HOChr02	91832	8.566537e-08	NoGenes	NoGenes
OTU_82_16S	Ha412HOChr06	148440854	6.069107e-08	GDSL-like_Lipase/Acylhydrolase_superfamily_protein	Ha412HOChr06g0284601
OTU_82_16S	Ha412HOChr16	175555783	7.118684e-08	D111/G-patch_domain-containing_protein,cysteine-rich_RECEPTOR-like_kinase,glycine-tRNA_ligase,DNA_topoisomerase,_type_IA,_core	Ha412HOChr16g0787981,Ha412HOChr16g0788011,Ha412HOChr16g0788021,Ha412HOChr16g0788041
OTU_823_16S	Ha412HOChr01	84930277	1.278784e-08	Ha412HOChr01g0021741,[LOW_BITSCORE]_HSI2-like_1	Ha412HOChr01g0021741,Ha412HOChr01g0021761
OTU_823_16S	Ha412HOChr01	84930285	4.777275e-10	Ha412HOChr01g0021741,[LOW_BITSCORE]_HSI2-like_1	Ha412HOChr01g0021741,Ha412HOChr01g0021761
OTU_823_16S	Ha412HOChr02	67413749	1.691588e-08	cell_growth_defect_protein,Regulator_of_chromosome_condensation_(RCC1)_family_protein	Ha412HOChr02g0063421,Ha412HOChr02g0063431
OTU_823_16S	Ha412HOChr02	166474306	7.494343e-11	aluminum_activated_malate_transporter_family_protein	Ha412HOChr02g0083751
OTU_823_16S	Ha412HOChr02	166552690	1.653537e-09	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr02	166608443	7.572033e-10	Chlorophyll_A-B_binding_family_protein	Ha412HOChr02g0083771
OTU_823_16S	Ha412HOChr02	166610626	8.002409e-08	Chlorophyll_A-B_binding_family_protein	Ha412HOChr02g0083771
OTU_823_16S	Ha412HOChr02	166630142	3.278807e-08	Chlorophyll_A-B_binding_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT4G07350	Ha412HOChr02g0083771,Ha412HOChr02g0083801
OTU_823_16S	Ha412HOChr02	166630182	6.719586e-08	Chlorophyll_A-B_binding_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT4G07350	Ha412HOChr02g0083771,Ha412HOChr02g0083801
OTU_823_16S	Ha412HOChr02	167002561	5.354358e-08	Double_Clp-N_motif-containing_P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein	Ha412HOChr02g0083891
OTU_823_16S	Ha412HOChr03	29125427	4.252954e-09	SOUL_heme-binding_family_protein,[LOW_BITSCORE]_Eukaryotic_translation_initiation_factor_eIF2A_family_protein	Ha412HOChr03g0099851,Ha412HOChr03g0099871
OTU_823_16S	Ha412HOChr03	181727789	1.527098e-09	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr04	181371030	4.299664e-08	[LOW_BITSCORE]_NAC_domain_containing_protein_99	Ha412HOChr04g0183041
OTU_823_16S	Ha412HOChr06	123069446	9.057649e-08	ribosomal_protein_S11_(chloroplast)	Ha412HOChr06g0280271
OTU_823_16S	Ha412HOChr07	71925823	4.299654e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925826	4.299654e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925838	4.299654e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925841	4.299654e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925844	4.299654e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925859	1.559686e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925862	1.559686e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925874	3.539036e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr07	71925875	3.539036e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr08	125907494	1.689789e-08	Histidine_kinase-,_DNA_gyrase_B-,_and_HSP90-like_ATPase_family_protein,Ha412HOChr08g0364321,[LOW_BITSCORE]_rhamnogalacturonan_xylosyltransferase_2	Ha412HOChr08g0364311,Ha412HOChr08g0364321,Ha412HOChr08g0364331
OTU_823_16S	Ha412HOChr08	126072725	5.304230e-08	[LOW_BITSCORE]_uncharacterized_protein_AT5G50710	Ha412HOChr08g0364351
OTU_823_16S	Ha412HOChr08	126217353	1.638902e-08	[LOW_BITSCORE]_uncharacterized_protein_AT5G50710	Ha412HOChr08g0364351
OTU_823_16S	Ha412HOChr09	78639312	7.355295e-08	Ribosomal_protein_S5_domain_2-like_superfamily_protein	Ha412HOChr09g0388481
OTU_823_16S	Ha412HOChr10	52422562	2.407892e-09	EXORDIUM_like_3,xyloglucan_endotransglucosylase/hydrolase_9	Ha412HOChr10g0444241,Ha412HOChr10g0444251
OTU_823_16S	Ha412HOChr10	146602134	3.383560e-08	[LOW_BITSCORE]_protein_phosphatase_2A_subunit_A2	Ha412HOChr10g0461791
OTU_823_16S	Ha412HOChr12	136187236	2.835369e-08	NoGenes	NoGenes
OTU_823_16S	Ha412HOChr15	101620942	5.152004e-08	[LOW_BITSCORE]_multidrug_resistance-associated_protein_8,glyoxal_oxidase-related_protein,CTC-interacting_domain_11,uncharacterized_protein_AT1G31340,phosphatidylinositolglycan_synthase_family_protein	Ha412HOChr15g0726521,Ha412HOChr15g0726531,Ha412HOChr15g0726541,Ha412HOChr15g0726551,Ha412HOChr15g0726561
OTU_823_16S	Ha412HOChr16	12786509	6.786856e-08	[LOW_BITSCORE]_uncharacterized_protein_AT5G38790,RING/U-box_superfamily_protein,binding_protein,RING/U-box_superfamily_protein,[LOW_BITSCORE]_gibberellin_20-oxidase_3,beta-glucosidase_47,transducin_family_protein_/_WD-40_repeat_family_protein,[LOW_BITSCORE]_binding_protein,O-fucosyltransferase_family_protein	Ha412HOChr16g0752131,Ha412HOChr16g0752141,Ha412HOChr16g0752151,Ha412HOChr16g0752161,Ha412HOChr16g0752171,Ha412HOChr16g0752181,Ha412HOChr16g0752211,Ha412HOChr16g0752221,Ha412HOChr16g0752231
OTU_823_16S	Ha412HOChr16	144333534	6.719537e-08	Phosphofructokinase_family_protein,fibrillin	Ha412HOChr16g0779661,Ha412HOChr16g0779691
OTU_823_16S	Ha412HOChr17	42230656	5.980045e-08	Saccharopine_dehydrogenase,Ha412HOChr17g0822911,DUF1336_family_protein_(DUF1336),transmembrane_protein_(DUF872),SNF1_kinase_homolog_10	Ha412HOChr17g0822881,Ha412HOChr17g0822911,Ha412HOChr17g0822931,Ha412HOChr17g0822941,Ha412HOChr17g0822951
OTU_823_16S	Ha412HOChr17	89592510	1.826116e-08	Ha412HOChr17g0834591	Ha412HOChr17g0834591
OTU_823_16S	Ha412HOChr17	89592512	8.041718e-10	Ha412HOChr17g0834591	Ha412HOChr17g0834591
OTU_823_16S	Ha412HOChr17	89592522	8.517682e-10	Ha412HOChr17g0834591	Ha412HOChr17g0834591
OTU_823_16S	Ha412HOChr17	89592554	1.826116e-08	Ha412HOChr17g0834591	Ha412HOChr17g0834591
OTU_823_16S	Ha412HOChr17	104319018	3.384120e-08	arginine_N-methyltransferase,_putative_(DUF688),2-aminoethanethiol_dioxygenase,_putative_(DUF1637),FtsH_extracellular_protease_family,RING/U-box_superfamily_protein	Ha412HOChr17g0837361,Ha412HOChr17g0837371,Ha412HOChr17g0837401,Ha412HOChr17g0837411
OTU_823_16S	Ha412HOChr17	104319033	3.384120e-08	arginine_N-methyltransferase,_putative_(DUF688),2-aminoethanethiol_dioxygenase,_putative_(DUF1637),FtsH_extracellular_protease_family,RING/U-box_superfamily_protein	Ha412HOChr17g0837361,Ha412HOChr17g0837371,Ha412HOChr17g0837401,Ha412HOChr17g0837411
OTU_823_16S	Ha412HOChr17	104319035	1.401077e-08	arginine_N-methyltransferase,_putative_(DUF688),2-aminoethanethiol_dioxygenase,_putative_(DUF1637),FtsH_extracellular_protease_family,RING/U-box_superfamily_protein	Ha412HOChr17g0837361,Ha412HOChr17g0837371,Ha412HOChr17g0837401,Ha412HOChr17g0837411
OTU_823_16S	Ha412HOChr17	104319093	1.121940e-08	arginine_N-methyltransferase,_putative_(DUF688),2-aminoethanethiol_dioxygenase,_putative_(DUF1637),FtsH_extracellular_protease_family,RING/U-box_superfamily_protein	Ha412HOChr17g0837361,Ha412HOChr17g0837371,Ha412HOChr17g0837401,Ha412HOChr17g0837411
OTU_823_16S	Ha412HOChr17	104319121	6.114251e-09	arginine_N-methyltransferase,_putative_(DUF688),2-aminoethanethiol_dioxygenase,_putative_(DUF1637),FtsH_extracellular_protease_family,RING/U-box_superfamily_protein	Ha412HOChr17g0837361,Ha412HOChr17g0837371,Ha412HOChr17g0837401,Ha412HOChr17g0837411
OTU_826_16S	Ha412HOChr09	125774738	8.070413e-08	RNA_helicase_family_protein,Protein_kinase_superfamily_protein,FGGY_family_of_carbohydrate_kinase	Ha412HOChr09g0398341,Ha412HOChr09g0398351,Ha412HOChr09g0398361
OTU_826_16S	Ha412HOChr10	18909872	4.488476e-09	NoGenes	NoGenes
OTU_826_16S	Ha412HOChr16	75258896	6.070322e-08	myb-like_HTH_transcriptional_regulator_family_protein,[LOW_BITSCORE]_stress_response_NST1-like_protein_(DUF1645)	Ha412HOChr16g0766821,Ha412HOChr16g0766851
OTU_826_16S	Ha412HOChr16	161938901	8.175583e-09	GDSL-like_Lipase/Acylhydrolase_superfamily_protein,[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein	Ha412HOChr16g0784601,Ha412HOChr16g0784611,Ha412HOChr16g0784621,Ha412HOChr16g0784631
OTU_826_16S	Ha412HOChr16	204673590	7.760933e-08	Cysteinyl-tRNA_synthetase,_class_Ia_family_protein,Cysteinyl-tRNA_synthetase,_class_Ia_family_protein,Cysteinyl-tRNA_synthetase,_class_Ia_family_protein,hypothetical_protein_(DUF1639),[LOW_BITSCORE]_Leucine-rich_repeat_receptor-like_protein_kinase_family_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,[LOW_BITSCORE]_reversibly_glycosylated_polypeptide_1,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,Thioesterase_superfamily_protein,Adenine_nucleotide_alpha_hydrolases-like_superfamily_protein	Ha412HOChr16g0799711,Ha412HOChr16g0799721,Ha412HOChr16g0799731,Ha412HOChr16g0799741,Ha412HOChr16g0799751,Ha412HOChr16g0799761,Ha412HOChr16g0799771,Ha412HOChr16g0799781,Ha412HOChr16g0799791,Ha412HOChr16g0799801
OTU_826_16S	Ha412HOChr17	117454304	5.603809e-08	GroES-like_zinc-binding_alcohol_dehydrogenase_family_protein	Ha412HOChr17g0838961
OTU_826_16S	Ha412HOChr17	156732964	1.640077e-08	Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Regulatory-associated_protein_of_TOR_1	Ha412HOChr17g0845561,Ha412HOChr17g0845581
OTU_826_16S	Ha412HOChr17	156732971	1.640077e-08	Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Regulatory-associated_protein_of_TOR_1	Ha412HOChr17g0845561,Ha412HOChr17g0845581
OTU_826_16S	Ha412HOChr17	156732990	1.640077e-08	Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Regulatory-associated_protein_of_TOR_1	Ha412HOChr17g0845561,Ha412HOChr17g0845581
OTU_826_16S	Ha412HOChr17	156732991	1.640077e-08	Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Regulatory-associated_protein_of_TOR_1	Ha412HOChr17g0845561,Ha412HOChr17g0845581
OTU_844_16S	Ha412HOChr11	82111373	1.904375e-08	Pectinacetylesterase_family_protein,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein	Ha412HOChr11g0504321,Ha412HOChr11g0504331
OTU_844_16S	Ha412HOChr11	82111382	1.904375e-08	Pectinacetylesterase_family_protein,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein	Ha412HOChr11g0504321,Ha412HOChr11g0504331
OTU_845_16S	Ha412HOChr07	131266951	8.797491e-08	uncharacterized_protein_AT1G22750,uncharacterized_protein_AT2G37480,Ha412HOChr07g0312541,histone_H2A_12,[LOW_BITSCORE]_uncharacterized_protein_AT3G48343,histone_H2A_12,histone_H2A_12,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein	Ha412HOChr07g0312521,Ha412HOChr07g0312531,Ha412HOChr07g0312541,Ha412HOChr07g0312571,Ha412HOChr07g0312581,Ha412HOChr07g0312591,Ha412HOChr07g0312601,Ha412HOChr07g0312611
